TIMESTAMP,BVP,ACC_X,ACC_Y,ACC_Z,TEMP,EDA,HR,IBI,Sleep_Stage,Obstructive_Apnea,Central_Apnea,Hypopnea,Multiple_Events
0.687500,-0.0860,-0.0408,0.1203,1.0028,33.101,0.23997,73.47,0.8385,W,0,0,0,0
0.703125,-0.0696,-0.0421,0.1199,1.0029,33.101,0.24004,73.48,0.8384,W,0,0,0,0
0.718750,-0.0519,-0.0435,0.1194,1.0029,33.101,0.24012,73.50,0.8382,W,0,0,0,0
0.734375,-0.0332,-0.0449,0.1190,1.0030,33.101,0.24019,73.51,0.8381,W,0,0,0,0
0.750000,-0.0136,-0.0462,0.1185,1.0031,33.101,0.24026,73.53,0.8379,W,0,0,0,0
0.765625,0.0065,-0.0476,0.1180,1.0032,33.101,0.24032,73.54,0.8378,W,0,0,0,0
0.781250,0.0270,-0.0489,0.1175,1.0034,33.101,0.24039,73.55,0.8376,W,0,0,0,0
0.796875,0.0475,-0.0503,0.1170,1.0036,33.101,0.24045,73.57,0.8374,W,0,0,0,0
0.812500,0.0679,-0.0516,0.1165,1.0038,33.101,0.24051,73.58,0.8373,W,0,0,0,0
0.828125,0.0878,-0.0530,0.1160,1.0041,33.101,0.24056,73.59,0.8371,W,0,0,0,0
0.843750,0.1070,-0.0543,0.1155,1.0044,33.101,0.24062,73.60,0.8369,W,0,0,0,0
0.859375,0.1252,-0.0557,0.1149,1.0047,33.101,0.24067,73.61,0.8368,W,0,0,0,0
0.875000,0.1423,-0.0570,0.1144,1.0050,33.101,0.24072,73.62,0.8366,W,0,0,0,0
0.890625,0.1580,-0.0583,0.1139,1.0053,33.101,0.24077,73.63,0.8364,W,0,0,0,0
0.906250,0.1721,-0.0597,0.1133,1.0057,33.101,0.24081,73.64,0.8362,W,0,0,0,0
0.921875,0.1844,-0.0610,0.1127,1.0061,33.101,0.24085,73.65,0.8360,W,0,0,0,0
0.937500,0.1949,-0.0623,0.1122,1.0065,33.101,0.24089,73.66,0.8359,W,0,0,0,0
0.953125,0.2032,-0.0636,0.1116,1.0069,33.101,0.24092,73.66,0.8357,W,0,0,0,0
0.968750,0.2095,-0.0649,0.1110,1.0073,33.101,0.24096,73.67,0.8355,W,0,0,0,0
0.984375,0.2134,-0.0662,0.1104,1.0077,33.101,0.24099,73.67,0.8353,W,0,0,0,0
1.000000,0.2151,-0.0675,0.1098,1.0081,33.101,0.24102,73.68,0.8351,W,0,0,0,0
1.015625,0.2145,-0.0688,0.1091,1.0085,33.101,0.24104,73.69,0.8349,W,0,0,0,0
1.031250,0.2116,-0.0700,0.1085,1.0089,33.101,0.24106,73.69,0.8347,W,0,0,0,0
1.046875,0.2064,-0.0713,0.1079,1.0094,33.101,0.24108,73.69,0.8345,W,0,0,0,0
1.062500,0.1990,-0.0726,0.1072,1.0098,33.101,0.24110,73.70,0.8343,W,0,0,0,0
1.078125,0.1895,-0.0738,0.1066,1.0101,33.101,0.24111,73.70,0.8341,W,0,0,0,0
1.093750,0.1781,-0.0751,0.1059,1.0105,33.101,0.24112,73.70,0.8339,W,0,0,0,0
1.109375,0.1647,-0.0763,0.1052,1.0109,33.101,0.24113,73.70,0.8337,W,0,0,0,0
1.125000,0.1498,-0.0775,0.1046,1.0112,33.101,0.24114,73.70,0.8335,W,0,0,0,0
1.140625,0.1333,-0.0787,0.1039,1.0115,33.101,0.24114,73.70,0.8333,W,0,0,0,0
1.156250,0.1155,-0.0800,0.1032,1.0118,33.101,0.24114,73.70,0.8331,W,0,0,0,0
1.171875,0.0967,-0.0811,0.1025,1.0121,33.101,0.24114,73.70,0.8329,W,0,0,0,0
1.187500,0.0771,-0.0823,0.1018,1.0124,33.101,0.24113,73.70,0.8327,W,0,0,0,0
1.203125,0.0569,-0.0835,0.1011,1.0126,33.101,0.24112,73.70,0.8325,W,0,0,0,0
1.218750,0.0364,-0.0847,0.1003,1.0128,33.101,0.24111,73.69,0.8323,W,0,0,0,0
1.234375,0.0159,-0.0858,0.0996,1.0130,33.101,0.24110,73.69,0.8321,W,0,0,0,0
1.250000,-0.0045,-0.0870,0.0989,1.0131,33.101,0.24108,73.69,0.8319,W,0,0,0,0
1.265625,-0.0244,-0.0881,0.0981,1.0132,33.101,0.24106,73.68,0.8317,W,0,0,0,0
1.281250,-0.0436,-0.0892,0.0973,1.0133,33.101,0.24104,73.68,0.8314,W,0,0,0,0
1.296875,-0.0618,-0.0903,0.0966,1.0133,33.101,0.24101,73.67,0.8312,W,0,0,0,0
1.312500,-0.0788,-0.0914,0.0958,1.0134,33.101,0.24098,73.67,0.8310,W,0,0,0,0
1.328125,-0.0945,-0.0925,0.0950,1.0134,33.101,0.24095,73.66,0.8308,W,0,0,0,0
1.343750,-0.1086,-0.0935,0.0942,1.0133,33.101,0.24092,73.65,0.8306,W,0,0,0,0
1.359375,-0.1209,-0.0946,0.0934,1.0133,33.101,0.24088,73.64,0.8304,W,0,0,0,0
1.375000,-0.1313,-0.0956,0.0926,1.0132,33.101,0.24084,73.64,0.8302,W,0,0,0,0
1.390625,-0.1396,-0.0966,0.0918,1.0131,33.101,0.24080,73.63,0.8300,W,0,0,0,0
1.406250,-0.1458,-0.0976,0.0910,1.0130,33.101,0.24076,73.62,0.8297,W,0,0,0,0
1.421875,-0.1498,-0.0986,0.0902,1.0129,33.102,0.24071,73.61,0.8295,W,0,0,0,0
1.437500,-0.1515,-0.0996,0.0894,1.0127,33.102,0.24066,73.60,0.8293,W,0,0,0,0
1.453125,-0.1509,-0.1006,0.0885,1.0126,33.102,0.24061,73.59,0.8291,W,0,0,0,0
1.468750,-0.1481,-0.1015,0.0877,1.0124,33.102,0.24056,73.57,0.8289,W,0,0,0,0
1.484375,-0.1430,-0.1024,0.0868,1.0122,33.102,0.24050,73.56,0.8287,W,0,0,0,0
1.500000,-0.1358,-0.1033,0.0860,1.0121,33.102,0.24044,73.55,0.8285,W,0,0,0,0
1.515625,-0.1265,-0.1042,0.0851,1.0119,33.102,0.24038,73.54,0.8283,W,0,0,0,0
1.531250,-0.1152,-0.1051,0.0842,1.0117,33.102,0.24031,73.52,0.8281,W,0,0,0,0
1.546875,-0.1022,-0.1060,0.0834,1.0115,33.102,0.24025,73.51,0.8278,W,0,0,0,0
1.562500,-0.0875,-0.1068,0.0825,1.0114,33.102,0.24018,73.49,0.8276,W,0,0,0,0
1.578125,-0.0714,-0.1077,0.0816,1.0112,33.102,0.24011,73.48,0.8274,W,0,0,0,0
1.593750,-0.0541,-0.1085,0.0807,1.0111,33.102,0.24003,73.46,0.8272,W,0,0,0,0
1.609375,-0.0358,-0.1093,0.0798,1.0110,33.102,0.23996,73.45,0.8270,W,0,0,0,0
1.625000,-0.0168,-0.1101,0.0789,1.0109,33.102,0.23988,73.43,0.8268,W,0,0,0,0
1.640625,0.0028,-0.1108,0.0780,1.0108,33.102,0.23980,73.41,0.8266,W,0,0,0,0
1.656250,0.0226,-0.1116,0.0770,1.0108,33.102,0.23972,73.39,0.8264,W,0,0,0,0
1.671875,0.0424,-0.1123,0.0761,1.0107,33.102,0.23963,73.38,0.8262,W,0,0,0,0
1.687500,0.0619,-0.1130,0.0752,1.0107,33.102,0.23955,73.36,0.8260,W,0,0,0,0
1.703125,0.0810,-0.1137,0.0742,1.0107,33.102,0.23946,73.34,0.8258,W,0,0,0,0
1.718750,0.0992,-0.1144,0.0733,1.0108,33.102,0.23937,73.32,0.8256,W,0,0,0,0
1.734375,0.1165,-0.1151,0.0723,1.0109,33.102,0.23928,73.30,0.8254,W,0,0,0,0
1.750000,0.1325,-0.1157,0.0714,1.0110,33.102,0.23918,73.28,0.8252,W,0,0,0,0
1.765625,0.1471,-0.1164,0.0704,1.0111,33.102,0.23908,73.26,0.8250,W,0,0,0,0
1.781250,0.1600,-0.1170,0.0694,1.0113,33.102,0.23899,73.24,0.8248,W,0,0,0,0
1.796875,0.1711,-0.1176,0.0685,1.0115,33.102,0.23889,73.22,0.8246,W,0,0,0,0
1.812500,0.1803,-0.1181,0.0675,1.0117,33.102,0.23879,73.20,0.8244,W,0,0,0,0
1.828125,0.1874,-0.1187,0.0665,1.0119,33.102,0.23868,73.18,0.8243,W,0,0,0,0
1.843750,0.1924,-0.1193,0.0655,1.0122,33.102,0.23858,73.15,0.8241,W,0,0,0,0
1.859375,0.1951,-0.1198,0.0645,1.0125,33.102,0.23847,73.13,0.8239,W,0,0,0,0
1.875000,0.1955,-0.1203,0.0635,1.0128,33.102,0.23836,73.11,0.8237,W,0,0,0,0
1.890625,0.1936,-0.1208,0.0625,1.0131,33.102,0.23825,73.08,0.8235,W,0,0,0,0
1.906250,0.1894,-0.1213,0.0615,1.0135,33.102,0.23814,73.06,0.8233,W,0,0,0,0
1.921875,0.1830,-0.1217,0.0605,1.0139,33.102,0.23803,73.04,0.8232,W,0,0,0,0
1.937500,0.1745,-0.1222,0.0595,1.0142,33.102,0.23792,73.01,0.8230,W,0,0,0,0
1.953125,0.1639,-0.1226,0.0584,1.0146,33.102,0.23780,72.99,0.8228,W,0,0,0,0
1.968750,0.1514,-0.1230,0.0574,1.0150,33.102,0.23769,72.96,0.8227,W,0,0,0,0
1.984375,0.1371,-0.1234,0.0564,1.0155,33.102,0.23757,72.94,0.8225,W,0,0,0,0
2.000000,0.1212,-0.1238,0.0554,1.0159,33.102,0.23745,72.91,0.8223,W,0,0,0,0
2.015625,0.1039,-0.1241,0.0543,1.0163,33.102,0.23733,72.89,0.8222,W,0,0,0,0
2.031250,0.0854,-0.1245,0.0533,1.0167,33.102,0.23721,72.86,0.8220,W,0,0,0,0
2.046875,0.0659,-0.1248,0.0522,1.0171,33.102,0.23709,72.84,0.8218,W,0,0,0,0
2.062500,0.0458,-0.1251,0.0512,1.0175,33.102,0.23697,72.81,0.8217,W,0,0,0,0
2.078125,0.0251,-0.1254,0.0501,1.0179,33.102,0.23685,72.79,0.8215,W,0,0,0,0
2.093750,0.0043,-0.1257,0.0490,1.0182,33.102,0.23672,72.76,0.8214,W,0,0,0,0
2.109375,-0.0165,-0.1260,0.0480,1.0186,33.102,0.23660,72.73,0.8212,W,0,0,0,0
2.125000,-0.0370,-0.1263,0.0469,1.0189,33.102,0.23648,72.71,0.8211,W,0,0,0,0
2.140625,-0.0570,-0.1265,0.0458,1.0192,33.102,0.23635,72.68,0.8210,W,0,0,0,0
2.156250,-0.0761,-0.1267,0.0448,1.0195,33.102,0.23622,72.66,0.8208,W,0,0,0,0
2.171875,-0.0942,-0.1269,0.0437,1.0198,33.102,0.23610,72.63,0.8207,W,0,0,0,0
2.187500,-0.1110,-0.1271,0.0426,1.0200,33.102,0.23597,72.60,0.8205,W,0,0,0,0
2.203125,-0.1264,-0.1273,0.0415,1.0202,33.102,0.23584,72.58,0.8204,W,0,0,0,0
2.218750,-0.1401,-0.1275,0.0404,1.0204,33.102,0.23572,72.55,0.8203,W,0,0,0,0
2.234375,-0.1520,-0.1276,0.0393,1.0206,33.102,0.23559,72.52,0.8202,W,0,0,0,0
2.250000,-0.1619,-0.1278,0.0382,1.0207,33.102,0.23546,72.49,0.8200,W,0,0,0,0
2.265625,-0.1697,-0.1279,0.0371,1.0208,33.102,0.23533,72.47,0.8199,W,0,0,0,0
2.281250,-0.1754,-0.1280,0.0360,1.0209,33.102,0.23521,72.44,0.8198,W,0,0,0,0
2.296875,-0.1788,-0.1281,0.0349,1.0209,33.102,0.23508,72.41,0.8197,W,0,0,0,0
2.312500,-0.1799,-0.1282,0.0338,1.0209,33.102,0.23495,72.39,0.8196,W,0,0,0,0
2.328125,-0.1787,-0.1283,0.0327,1.0209,33.102,0.23482,72.36,0.8195,W,0,0,0,0
2.343750,-0.1753,-0.1283,0.0316,1.0209,33.102,0.23470,72.33,0.8194,W,0,0,0,0
2.359375,-0.1697,-0.1284,0.0305,1.0208,33.102,0.23457,72.31,0.8193,W,0,0,0,0
2.375000,-0.1619,-0.1284,0.0294,1.0207,33.102,0.23444,72.28,0.8192,W,0,0,0,0
2.390625,-0.1521,-0.1284,0.0282,1.0206,33.102,0.23432,72.25,0.8191,W,0,0,0,0
2.406250,-0.1404,-0.1284,0.0271,1.0205,33.103,0.23419,72.23,0.8190,W,0,0,0,0
2.421875,-0.1269,-0.1284,0.0260,1.0204,33.103,0.23407,72.20,0.8189,W,0,0,0,0
2.437500,-0.1119,-0.1284,0.0249,1.0202,33.103,0.23394,72.17,0.8188,W,0,0,0,0
2.453125,-0.0955,-0.1284,0.0237,1.0200,33.103,0.23382,72.15,0.8188,W,0,0,0,0
2.468750,-0.0780,-0.1284,0.0226,1.0199,33.103,0.23369,72.12,0.8187,W,0,0,0,0
2.484375,-0.0596,-0.1283,0.0215,1.0197,33.103,0.23357,72.10,0.8186,W,0,0,0,0
2.500000,-0.0405,-0.1282,0.0203,1.0195,33.103,0.23345,72.07,0.8186,W,0,0,0,0
2.515625,-0.0210,-0.1282,0.0192,1.0193,33.103,0.23333,72.04,0.8185,W,0,0,0,0
2.531250,-0.0013,-0.1281,0.0181,1.0191,33.103,0.23321,72.02,0.8184,W,0,0,0,0
2.546875,0.0183,-0.1280,0.0169,1.0190,33.103,0.23309,71.99,0.8184,W,0,0,0,0
2.562500,0.0375,-0.1279,0.0158,1.0188,33.103,0.23297,71.97,0.8183,W,0,0,0,0
2.578125,0.0561,-0.1278,0.0146,1.0186,33.103,0.23286,71.94,0.8183,W,0,0,0,0
2.593750,0.0739,-0.1276,0.0135,1.0185,33.103,0.23274,71.92,0.8182,W,0,0,0,0
2.609375,0.0906,-0.1275,0.0124,1.0184,33.103,0.23262,71.90,0.8182,W,0,0,0,0
2.625000,0.1060,-0.1273,0.0112,1.0183,33.103,0.23251,71.87,0.8181,W,0,0,0,0
2.640625,0.1199,-0.1272,0.0101,1.0182,33.103,0.23240,71.85,0.8181,W,0,0,0,0
2.656250,0.1320,-0.1270,0.0089,1.0181,33.103,0.23229,71.82,0.8181,W,0,0,0,0
2.671875,0.1424,-0.1268,0.0078,1.0181,33.103,0.23218,71.80,0.8180,W,0,0,0,0
2.687500,0.1507,-0.1266,0.0066,1.0180,33.103,0.23207,71.78,0.8180,W,0,0,0,0
2.703125,0.1569,-0.1264,0.0055,1.0180,33.103,0.23197,71.76,0.8180,W,0,0,0,0
2.718750,0.1610,-0.1262,0.0043,1.0181,33.103,0.23186,71.73,0.8180,W,0,0,0,0
2.734375,0.1627,-0.1260,0.0032,1.0181,33.103,0.23176,71.71,0.8180,W,0,0,0,0
2.750000,0.1622,-0.1257,0.0020,1.0182,33.103,0.23166,71.69,0.8180,W,0,0,0,0
2.765625,0.1594,-0.1255,0.0009,1.0184,33.103,0.23156,71.67,0.8180,W,0,0,0,0
2.781250,0.1544,-0.1252,-0.0003,1.0185,33.103,0.23146,71.65,0.8180,W,0,0,0,0
2.796875,0.1471,-0.1250,-0.0014,1.0187,33.103,0.23136,71.63,0.8180,W,0,0,0,0
2.812500,0.1377,-0.1247,-0.0026,1.0189,33.103,0.23127,71.61,0.8180,W,0,0,0,0
2.828125,0.1263,-0.1244,-0.0037,1.0191,33.103,0.23118,71.59,0.8180,W,0,0,0,0
2.843750,0.1131,-0.1241,-0.0048,1.0194,33.103,0.23109,71.57,0.8180,W,0,0,0,0
2.859375,0.0981,-0.1238,-0.0060,1.0197,33.103,0.23100,71.55,0.8180,W,0,0,0,0
2.875000,0.0816,-0.1235,-0.0071,1.0200,33.103,0.23091,71.53,0.8180,W,0,0,0,0
2.890625,0.0638,-0.1231,-0.0083,1.0203,33.103,0.23083,71.51,0.8181,W,0,0,0,0
2.906250,0.0449,-0.1228,-0.0094,1.0206,33.103,0.23075,71.50,0.8181,W,0,0,0,0
2.921875,0.0252,-0.1224,-0.0106,1.0210,33.103,0.23067,71.48,0.8181,W,0,0,0,0
2.937500,0.0048,-0.1220,-0.0117,1.0214,33.103,0.23059,71.46,0.8182,W,0,0,0,0
2.953125,-0.0160,-0.1217,-0.0129,1.0217,33.103,0.23051,71.45,0.8182,W,0,0,0,0
2.968750,-0.0369,-0.1213,-0.0140,1.0221,33.103,0.23044,71.43,0.8182,W,0,0,0,0
2.984375,-0.0576,-0.1209,-0.0152,1.0225,33.103,0.23037,71.42,0.8183,W,0,0,0,0
3.000000,-0.0780,-0.1205,-0.0163,1.0229,33.103,0.23030,71.40,0.8183,W,0,0,0,0
3.015625,-0.0977,-0.1200,-0.0174,1.0233,33.103,0.23023,71.39,0.8184,W,0,0,0,0
3.031250,-0.1165,-0.1196,-0.0186,1.0237,33.103,0.23017,71.37,0.8184,W,0,0,0,0
3.046875,-0.1341,-0.1191,-0.0197,1.0241,33.103,0.23011,71.36,0.8185,W,0,0,0,0
3.062500,-0.1504,-0.1187,-0.0208,1.0245,33.103,0.23005,71.35,0.8186,W,0,0,0,0
3.078125,-0.1652,-0.1182,-0.0220,1.0249,33.103,0.22999,71.34,0.8186,W,0,0,0,0
3.093750,-0.1782,-0.1177,-0.0231,1.0252,33.103,0.22994,71.32,0.8187,W,0,0,0,0
3.109375,-0.1893,-0.1172,-0.0242,1.0255,33.103,0.22989,71.31,0.8188,W,0,0,0,0
3.125000,-0.1984,-0.1167,-0.0254,1.0259,33.103,0.22984,71.30,0.8189,W,0,0,0,0
3.140625,-0.2053,-0.1162,-0.0265,1.0262,33.103,0.22979,71.29,0.8190,W,0,0,0,0
3.156250,-0.2101,-0.1156,-0.0276,1.0264,33.103,0.22975,71.28,0.8190,W,0,0,0,0
3.171875,-0.2125,-0.1151,-0.0287,1.0267,33.103,0.22971,71.27,0.8191,W,0,0,0,0
3.187500,-0.2127,-0.1145,-0.0299,1.0269,33.103,0.22967,71.27,0.8192,W,0,0,0,0
3.203125,-0.2105,-0.1139,-0.0310,1.0271,33.103,0.22963,71.26,0.8193,W,0,0,0,0
3.218750,-0.2061,-0.1134,-0.0321,1.0273,33.103,0.22960,71.25,0.8194,W,0,0,0,0
3.234375,-0.1994,-0.1128,-0.0332,1.0274,33.103,0.22957,71.24,0.8195,W,0,0,0,0
3.250000,-0.1907,-0.1121,-0.0343,1.0275,33.103,0.22954,71.24,0.8196,W,0,0,0,0
3.265625,-0.1799,-0.1115,-0.0354,1.0276,33.103,0.22951,71.23,0.8197,W,0,0,0,0
3.281250,-0.1673,-0.1109,-0.0365,1.0277,33.103,0.22949,71.23,0.8198,W,0,0,0,0
3.296875,-0.1530,-0.1102,-0.0376,1.0277,33.103,0.22947,71.22,0.8200,W,0,0,0,0
3.312500,-0.1372,-0.1095,-0.0387,1.0277,33.103,0.22946,71.22,0.8201,W,0,0,0,0
3.328125,-0.1200,-0.1089,-0.0398,1.0277,33.103,0.22944,71.22,0.8202,W,0,0,0,0
3.343750,-0.1018,-0.1082,-0.0409,1.0276,33.103,0.22943,71.21,0.8203,W,0,0,0,0
3.359375,-0.0827,-0.1074,-0.0420,1.0276,33.103,0.22942,71.21,0.8205,W,0,0,0,0
3.375000,-0.0630,-0.1067,-0.0431,1.0274,33.103,0.22942,71.21,0.8206,W,0,0,0,0
3.390625,-0.0430,-0.1060,-0.0442,1.0273,33.103,0.22941,71.21,0.8207,W,0,0,0,0
3.406250,-0.0228,-0.1052,-0.0452,1.0272,33.103,0.22941,71.21,0.8209,W,0,0,0,0
3.421875,-0.0029,-0.1044,-0.0463,1.0270,33.103,0.22942,71.21,0.8210,W,0,0,0,0
3.437500,0.0167,-0.1037,-0.0474,1.0269,33.103,0.22942,71.21,0.8211,W,0,0,0,0
3.453125,0.0356,-0.1029,-0.0484,1.0267,33.103,0.22943,71.21,0.8213,W,0,0,0,0
3.468750,0.0536,-0.1020,-0.0495,1.0265,33.103,0.22944,71.21,0.8214,W,0,0,0,0
3.484375,0.0704,-0.1012,-0.0506,1.0263,33.103,0.22946,71.22,0.8216,W,0,0,0,0
3.500000,0.0859,-0.1004,-0.0516,1.0261,33.104,0.22947,71.22,0.8217,W,0,0,0,0
3.515625,0.0998,-0.0995,-0.0527,1.0259,33.104,0.22949,71.22,0.8219,W,0,0,0,0
3.531250,0.1120,-0.0986,-0.0537,1.0257,33.104,0.22951,71.23,0.8221,W,0,0,0,0
3.546875,0.1224,-0.0978,-0.0548,1.0255,33.104,0.22954,71.23,0.8222,W,0,0,0,0
3.562500,0.1307,-0.0969,-0.0558,1.0253,33.104,0.22957,71.24,0.8224,W,0,0,0,0
3.578125,0.1369,-0.0959,-0.0568,1.0252,33.104,0.22960,71.24,0.8225,W,0,0,0,0
3.593750,0.1409,-0.0950,-0.0579,1.0250,33.104,0.22963,71.25,0.8227,W,0,0,0,0
3.609375,0.1426,-0.0941,-0.0589,1.0248,33.104,0.22967,71.26,0.8229,W,0,0,0,0
3.625000,0.1421,-0.0931,-0.0599,1.0247,33.104,0.22971,71.26,0.8231,W,0,0,0,0
3.640625,0.1393,-0.0921,-0.0609,1.0246,33.104,0.22975,71.27,0.8232,W,0,0,0,0
3.656250,0.1343,-0.0911,-0.0620,1.0245,33.104,0.22979,71.28,0.8234,W,0,0,0,0
3.671875,0.1271,-0.0901,-0.0630,1.0245,33.104,0.22984,71.29,0.8236,W,0,0,0,0
3.687500,0.1179,-0.0891,-0.0640,1.0244,33.104,0.22989,71.30,0.8238,W,0,0,0,0
3.703125,0.1067,-0.0881,-0.0650,1.0244,33.104,0.22994,71.31,0.8239,W,0,0,0,0
3.718750,0.0938,-0.0870,-0.0660,1.0245,33.104,0.22999,71.32,0.8241,W,0,0,0,0
3.734375,0.0792,-0.0860,-0.0669,1.0245,33.104,0.23005,71.33,0.8243,W,0,0,0,0
3.750000,0.0632,-0.0849,-0.0679,1.0246,33.104,0.23011,71.35,0.8245,W,0,0,0,0
3.765625,0.0459,-0.0838,-0.0689,1.0247,33.104,0.23017,71.36,0.8247,W,0,0,0,0
3.781250,0.0277,-0.0827,-0.0699,1.0248,33.104,0.23024,71.37,0.8249,W,0,0,0,0
3.796875,0.0086,-0.0816,-0.0708,1.0250,33.104,0.23030,71.38,0.8251,W,0,0,0,0
3.812500,-0.0109,-0.0804,-0.0718,1.0252,33.104,0.23037,71.40,0.8253,W,0,0,0,0
3.828125,-0.0307,-0.0793,-0.0728,1.0254,33.104,0.23044,71.41,0.8255,W,0,0,0,0
3.843750,-0.0506,-0.0781,-0.0737,1.0256,33.104,0.23052,71.43,0.8257,W,0,0,0,0
3.859375,-0.0701,-0.0770,-0.0746,1.0259,33.104,0.23059,71.44,0.8259,W,0,0,0,0
3.875000,-0.0892,-0.0758,-0.0756,1.0262,33.104,0.23067,71.46,0.8261,W,0,0,0,0
3.890625,-0.1075,-0.0746,-0.0765,1.0265,33.104,0.23075,71.48,0.8263,W,0,0,0,0
3.906250,-0.1248,-0.0734,-0.0774,1.0268,33.104,0.23084,71.49,0.8265,W,0,0,0,0
3.921875,-0.1410,-0.0722,-0.0784,1.0271,33.104,0.23092,71.51,0.8267,W,0,0,0,0
